,city,country,id,latitude,longitude,name,state,zip
3280,San Bernardino,US,CA224,34.3117,-117.4739,Great Pyrenees Assoc. of So. CA Rescue Inc.,CA,92407
3281,San Bernardino,US,CA2330,34.3117,-117.4739,Cause for San Bernardino Paws,CA,92407
3282,Nucla,US,CO312,38.268,-108.5444,Hoof & Paw (West End Animal Assist),CO,81424
3283,Pasadena,US,CA1860,34.168,-118.1278,The Dog Rescuers,CA,91104
3284,Los Angeles,US,CA2473,34.1171,-118.3305,Buckingham Cats,CA,90068
3285,Pasadena,US,CA1132,34.1478,-118.1436,United Hope for Animals,CA,91102
3286,Pasadena,US,CA1501,34.1478,-118.1436,The Cat Posse,CA,91116
3287,Pasadena,US,CA824,34.1478,-118.1436,Downtown Dog Rescue,CA,91109
3288,Pasadena,US,CA2293,34.147,-118.1396,Sweet Pawz & Meows Rescue,CA,91101
3289,Sierra Madre,US,CA2560,34.1617,-118.0519,Hope 4 Sweet Homes Rescue,CA,91025
3290,Beverly Hills,US,CA1615,34.097,-118.4098,"Caring Arms Rescue, Inc",CA,90210
3291,Beverly Hills,US,CA27,34.097,-118.4098,Amanda Foundation,CA,90210
3292,Los Angeles,US,CA421,34.097,-118.4098,Perfect Pet Rescue,CA,90210
3293,Beverly Hills,US,CA793,34.097,-118.4098,Animal Alliance,CA,90210
3294,Beverly Hills,US,CA827,34.097,-118.4098,Helping Persian Cats,CA,90210
3295,West Hollywood,US,CA1249,34.1034,-118.3629,APe Action (Animals People & Environment Action),CA,90046
3296,Los Angeles,US,CA399,34.1034,-118.3629,A Dog's Life Rescue,CA,90046
3297,Los Angeles,US,CA2281,34.1034,-118.3629,The Cat's Meow Animal Rescue,CA,90046
3298,Los Angeles,US,CA2353,34.1034,-118.3629,"Doggone Crazy Animal Rescue, Inc.",CA,90046
3299,Pasadena,US,CA15,34.1363,-118.1653,Pasadena Humane Society & SPCA,CA,91105
3300,Pasadena,US,CA2454,34.1363,-118.1653,Little Wolf Rescue,CA,91105
3301,Bullhead City,US,AZ189,35.0655,-114.5575,Animal Care And Welfare Facility,AZ,86442
3302,Malibu,US,CA1324,34.0417,-118.7265,Spunky's Rescue Ranch,CA,90265
3303,Malibu,US,CA938,34.0417,-118.7265,The Sam Simon Foundation,CA,90265
3304,Malibu,US,CA2068,34.0417,-118.7265,The Fauna Foundation,CA,90265
3305,Eagle,US,CO184,39.6445,-106.8233,Eagle County Animal Shelter,CO,81631
3306,Eagle,US,CO334,39.6445,-106.8233,Eagle Valley Humane Society,CO,81631
3307,Los Angeles,US,CA1515,34.0927,-118.3801,Tails of the City Animal Rescue,CA,90069
3308,los angeles,US,CA1271,34.1066,-118.2877,Mutt Match LA,CA,90027
3309,Los Angeles,US,CA1471,34.1066,-118.2877,Bunny World Foundation,CA,90027
3310,Los Angeles,US,CA2574,34.1066,-118.2877,Ariel Bully Rescue,CA,90027
3311,Los Angeles,US,CA55,34.109,-118.2587,Kitten Rescue,CA,90039
3312,Los Angeles,US,CA774,34.109,-118.2587,Sante D'Or Foundation,CA,90039
3313,Los Angeles,US,CA422,34.0669,-118.4764,Dalmatian Rescue of West Los Angeles,CA,90049
3314,Los Angeles,US,CA2582,34.0669,-118.4764,I Stand With My Pack,CA,90049
3315,Monrovia,US,CA2451,34.1481,-117.9981,Walk Me Home Rescue Group,CA,91017
3316,Arcadia,US,CA1923,34.1397,-118.0344,Homeless To Forever Foundation - Monrovia,CA,91066
3317,Los Angeles,US,CA1556,34.0886,-118.3264,The Veterinary Care Center,CA,90038
3318,Monrovia,US,CA78,34.1427,-118.0019,Lifeline For Pets,CA,91016
3319,Beverly Hills,US,CA250,34.0736,-118.3994,Ace of Hearts,CA,90213
3320,Beverly Hills,US,CA2262,34.0736,-118.3994,"Fluffs and Scruffs, A Dog Rescue",CA,90209
3321,Pacific Palisades,US,CA1808,34.0491,-118.5345,Sammy Foundation Inc,CA,90272
3322,Pacific Palisades,US,CA1855,34.0491,-118.5345,Indie Rescue Team,CA,90272
3323,Los Angeles,US,CA2126,34.0636,-118.4361,Dachshund Rescue of Los Angeles,CA,90024
3324,Los Angeles,US,CA1087,34.072,-118.3736,Dogs Without Borders,CA,90048
3325,Beverly Hills,US,CA1568,34.0621,-118.4008,Jonah's Loving Heart Rescue,CA,90212
3326,Beverly Hills,US,CA2368,34.0621,-118.4008,Angels Bark Dog Rescue,CA,90212
3327,Beverly Hills,US,CA2058,34.0651,-118.3826,9 Lives Rescue Center,CA,90211
3328,Los Angeles,US,CA1522,34.0697,-118.3495,Bark n' Bitches - Jimi's Angels,CA,90036
3329,Century City,US,CA812,34.0586,-118.4142,Used Pets,CA,90067
3330,Los Angeles,US,CA2218,34.0586,-118.4142,Eastwood Ranch Foundation,CA,90067
3331,Los Angeles,US,CA1303,34.0787,-118.2635,Ken-Mar Rescue,CA,90026
3332,Los Angeles,US,CA434,34.0787,-118.2635,The Mutt Scouts,CA,90026
3333,Los Angeles,US,CA1967,34.0787,-118.2635,BraveDog Rescue,CA,90026
3334,Los Angeles,US,CA2329,34.0787,-118.2635,The Real Bark,CA,90026
3335,Los Angeles,US,CA1040,34.0458,-118.4433,Los Angeles Rabbit Foundation,CA,90025
3336,Los Angeles,US,CA725,34.0458,-118.4433,Lange Foundation,CA,90025
3337,Los Angeles,US,CA1977,34.0458,-118.4433,Wags and Walks,CA,90025
3338,Los Angeles,US,CA2165,34.0458,-118.4433,NKLA Pet Adoption Center,CA,90025
3339,Los Angeles,US,CA2370,34.0458,-118.4433,CARE Rescue LA,CA,90025
3340,Los Angeles,US,CA2471,34.0458,-118.4433,Friends of Milo Foundation,CA,90025
3341,Los Angeles,US,CA2502,34.0458,-118.4433,League of Extraordinary Mutts,CA,90025
3342,Los Angeles,US,CA1904,34.0518,-118.3841,"Kitt Crusaders, Inc.",CA,90035
3343,Los Angeles,US,CA2106,34.0518,-118.3841,Yorkie Rescue of America,CA,90035
3344,Los Angeles,US,CA2271,34.0518,-118.3841,A Purposeful Rescue,CA,90035
3345,Los Angeles,US,CA2309,34.0518,-118.3841,Beople's Buddies Animal Rescue,CA,90035
3346,Los Angeles,US,CA763,34.0785,-118.2126,City of Los Angeles North Central Animal Shelter,CA,90031
3347,Santa Monica,US,CA1702,34.0313,-118.4886,The Forgotten Dog Foundation,CA,90403
3348,Santa Monica,US,CA727,34.0313,-118.4886,Karma Rescue,CA,90403
3349,Los Angeles,US,CA2586,34.077,-118.2101,Jac 2 the Rescue,CA,90094
3350,Los Angeles,US,CA2210,34.0812,-118.1791,Please Dont Kill Me Inc,CA,90032
3351,Los Angeles,US,CA2224,34.0812,-118.1791,Chews Life Dog Rescue,CA,90032
3352,Kingman,US,AZ437,35.189443,-114.0530065,Gypsy Cats,AZ,86409
3353,Kingman,US,AZ611,35.189443,-114.0530065,Farmanity Project,AZ,86409
3354,Golden Valley,US,AZ255,35.1894,-114.0522,For the Luv of Paws II Inc.,AZ,86413
3355,Los Angeles,US,CA574,34.0359,-118.4246,The Dawg Squad,CA,90064
3356,Los Angeles,US,CA764,34.0359,-118.4246,City of Los Angeles West LA Animal Shelter,CA,90064
3357,Los Angeles,US,CA785,34.0359,-118.4246,Westside German Shepherd Rescue of LA,CA,90064
3358,Los Angeles,US,CA2575,34.0359,-118.4246,Two Hands Four Paws Foundation,CA,90064
3359,Santa Monica,US,CA994,34.0276,-118.473,The Fuzzy Pet Foundation,CA,90404
3360,Los Angeles,US,CA1714,34.049,-118.3404,Angel City Pit Bulls,CA,90019
3361,Los Angeles,US,CA741,34.049,-118.3404,Samoyed Rescue Of Southern California,CA,90019
3362,Azusa,US,CA2445,34.1254,-117.9042,"C-S Animal ResQ, Inc.",CA,91702
3363,San Gabriel,US,CA605,34.0894,-118.0948,San Gabriel Valley Humane Society,CA,91776
3364,Glendora,US,CA2069,34.1312,-117.8535,Endless Pawsibilities,CA,91740
3365,Santa Monica,US,CA2259,34.0162,-118.4922,Philozoia,CA,90401
3366,Los Angeles,US,CA1221,34.031,-118.3983,CageFree K9 Rescue Foundation,CA,90034
3367,Marina del Rey,US,CA166,34.031,-118.3983,Adopt-A-Chow LA,CA,90034
3368,Los Angeles,US,CA442,34.031,-118.3983,Much Love Animal Rescue,CA,90034
3369,Los Angeles,US,CA2391,34.031,-118.3983,Friends for Life Rescue Network,CA,90034
3370,Los Angeles,US,CA809,34.0302,-118.3532,Stray Cat Alliance,CA,90016
3371,Los Angeles,US,CA1910,34.0302,-118.3532,Engelman Rescue,CA,90016
3372,Los Angeles,US,CA2482,34.0302,-118.3532,PItbulls and Mascara,CA,90016
3373,Santa Monica,US,CA1490,34.0095,-118.4716,Take Me Home,CA,90405
3374,Santa Monica,US,CA175,34.0095,-118.4716,Lhasa Happy Homes Rescue,CA,90405
3375,Santa Monica,US,CA227,34.0095,-118.4716,Voice For The Animals,CA,90405
3376,Santa Monica,US,CA917,34.0095,-118.4716,Old English Sheepdog Rescue of Southern California,CA,90405
3377,Culver City,US,CA107,34.0211,-118.3956,Felines & Friends,CA,90231
3378,Los Angeles,US,CA2395,34.0456,-118.2418,Sister Sister Rescue,CA,90013
3379,Lake Arrowhead,US,CA780,34.2483,-117.1883,Mountains Humane Society,CA,92352
3380,Los Angeles,US,CA1794,34.029,-118.3162,Kitty Bungalow Charm School for Wayward Cats,CA,90018
3381,Los Angeles,US,CA901,34.0295,-118.2851,Fur Baby Rescue,CA,90007
3382,Baldwin Park,US,CA671,34.0852,-117.9678,L.A. County Animal Care & Control: Baldwin Park,CA,91706
3383,Los Angeles,US,CA1679,34.0029,-118.4296,Sachi Animal Rescue,CA,90066
3384,Los Angeles,US,CA864,34.0029,-118.4296,Bichons and Buddies,CA,90066
3385,Los Angeles,US,CA2272,34.0029,-118.4296,Ziggy and Friends Cat Rescue,CA,90066
3386,La Verne,US,CA2416,34.1183,-117.7707,"I Dream of Home Rescue, Inc.",CA,91750
3387,Monterey Park,US,CA2571,34.0501,-118.1308,Monterey Park Police / Animal Services,CA,91754
3388,Marina Del Rey,US,CA910,33.9936,-118.463,Star Paws Rescue,CA,90291
3389,Venice,US,CA2082,33.9936,-118.463,creatureKIND,CA,90291
3390,San Dimas,US,CA2197,34.1036,-117.8161,Maltese Rescue California,CA,91773
3391,Culver City,US,CA1881,33.9973,-118.4001,Adopt & Shop,CA,90230
3392,Covina,US,CA1094,34.0906,-117.8574,American Bullmastiff Rescue,CA,91724
3393,South El Monte,US,CA2371,34.0526,-118.0448,Pet Rescue Solutions,CA,91733
3394,Upland,US,CA563,34.1216,-117.6578,Helping Out Pets Everyday,CA,91786
3395,Upland,US,CA77,34.1216,-117.6578,Friends of Upland Animal Shelter,CA,91786
3396,Rancho Cucamonga,US,CA1806,34.1353,-117.5881,Angels N Paws,CA,91701
3397,Rancho Cucamonga,US,CA2246,34.1353,-117.5881,Angels for Animals Rescue,CA,91701
3398,Marina Del Rey,US,CA1192,33.9783,-118.4539,Catmandoo Rescue,CA,90292
3399,Marina Del Rey,US,CA550,33.9783,-118.4539,Forte Animal Rescue,CA,90292
3400,Marina Del Rey,US,CA2468,33.9783,-118.4539,Pacific Pups Rescue,CA,90292
3401,Los Angeles,US,CA172,33.9585,-118.4409,Silky Terrier Rescue Charitable Trust,CA,90293
3402,Crawford,US,CO323,38.7042,-107.6875,Black Canyon Animal Sanctuary,CO,81415
3403,Upland,US,CA1899,34.0975,-117.6475,Mixed Mutts,CA,91784
3404,Westchester,US,CA436,33.9618,-118.3923,Jackie's PURRfect Match,CA,90045
3405,Rancho Cucamonga,US,CA2261,34.1064,-117.5922,Australian Shepherds Furever,CA,91729
3406,Rancho Cucamonga,US,CA738,34.1076,-117.586,Rancho Cucamonga Animal Care and Adoption Center,CA,91730
3407,Montclair,US,CA355,34.0742,-117.6968,Bunny Bunch Rabbit Rescue,CA,91763
3408,Huntington Park,US,CA2477,33.9778,-118.2154,"Mutt Hut Rescue, Inc",CA,90255
3409,Los Angeles,US,CA766,33.9572,-118.3082,City of Los Angeles South LA Animal Shelter,CA,90047
3410,Pico Rivera,US,CA2356,33.9882,-118.0891,spcaLA - PetSmart Pico Rivera,CA,90660
3411,Bell Gardens,US,CA710,33.9703,-118.1723,Miracle Dog Rescue,CA,90201
3412,Pomona,US,CA310,34.0417,-117.7518,Inland Valley Humane Society S.P.C.A.,CA,91766
3413,El Segundo,US,CA114,33.9219,-118.4076,PAL Rescue & Adoption,CA,90245
3414,El Segundo,US,CA1611,33.9219,-118.4076,"Rescued Angels, Inc.",CA,90245
3415,El Segundo,US,CA735,33.9219,-118.4076,Marley's Pit Stop Rescue,CA,90245
3416,Hacienda Heights,US,CA2510,33.9963,-117.9672,Furry Smiles International Rescue,CA,91745
3417,Montrose,US,CO234,38.4704,-107.8944,City of Montrose Animal Services,CO,81401
3418,Whittier,US,CA699,33.9792,-118.0319,Basset Hound Rescue of Southern California,CA,90608
3419,Whittier,US,CA2245,33.9792,-118.0319,Southern California Abyssinian Rescue (SCAR),CA,90608
3420,Hawthorne,US,CA1612,33.9131,-118.3511,Adoptables at spcaLA South Bay PAC,CA,90250
3421,Downey,US,CA990,33.9413,-118.1287,SEAACA (Southeast Area Animal Control Authority),CA,90241
3422,Ontario,US,CA163,34.0367,-117.6043,West End Shelter for Animals,CA,91761
3423,Chino,US,CA1608,34.0207,-117.6825,Cats in Need Chino,CA,91710
3424,Chino,US,CA1991,34.0207,-117.6825,All Paws Rescue-Rehabilitation & Education,CA,91710
3425,Manhattan Beach,US,CA176,33.8899,-118.4014,Noahs Bark,CA,90266
3426,Manhattan Beach,US,CA2323,33.8899,-118.4014,Carson Cats Rescue,CA,90266
3427,Hot Springs,US,SD45,43.2469,-103.5494,Battle Mountain Humane Society,SD,57747
3428,San Bernardino,US,CA231,34.0898,-117.2759,San Bernardino City Animal Control,CA,92408
3429,Downey,US,CA607,33.9214,-118.1425,L.A. County Animal Care & Control: Downey,CA,90242
3430,Gardena,US,CA48,33.8917,-118.2955,Save the Dalmatians and Others Canine Rescue,CA,90247
3431,Chino Hills,US,CA1886,33.9966,-117.7123,Priceless Pet Rescue,CA,91709
3432,Redondo Beach,US,CA1070,33.8708,-118.3706,Miniature Schnauzers & Friends Rescue,CA,90278
3433,Redondo Beach,US,CA1447,33.8708,-118.3706,A Cat's Tale,CA,90278
3434,Redondo Beach,US,CA1950,33.8708,-118.3706,Gone to the Dogs Rescue Inc.,CA,90278
3435,Hermosa Beach,US,CA914,33.8652,-118.3955,Peter Zippi Memorial Fund Inc,CA,90254
3436,Gardena,US,CA673,33.878,-118.2861,L.A. County Animal Care Control: Carson Shelter,CA,90248
3437,Gardena,US,CA2386,33.878,-118.2861,Pug Nation Rescue of LA,CA,90248
3438,Torrance,US,CA2162,33.8702,-118.3286,SCT Retrievers,CA,90504
3439,La Habra,US,CA220,33.9356,-117.949,American Brittany Rescue - CA/NV/HI/AZ,CA,90631
3440,La Habra,US,CA941,33.9356,-117.949,Southern California Dachshund Rescue,CA,90631
3441,Paramount,US,CA193,33.8978,-118.1615,Rabbit Rescue Inc.,CA,90723
3442,Colton,US,CA1316,34.0587,-117.3195,TLC with PUPS,CA,92324
3443,Colton,US,CA1846,34.0587,-117.3195,NTS Adopt A Pet Program,CA,92324
3444,Granby,US,CO170,40.1204,-105.9492,Grand County Animal Shelter and Animal Control,CO,80446
3445,La Habra,US,CA1749,33.9319,-117.9453,Orange County Pit Bull Rescue,CA,90632
3446,La Mirada,US,CA2155,33.9066,-118.0105,Welcome Home Dog Rescue,CA,90638
3447,Brea,US,CA1411,33.9235,-117.8903,Good Dog-Dog Talk Rescue,CA,92822
3448,Brea,US,CA1699,33.9235,-117.8903,Kribs for Kritters,CA,92822
3449,Bellflower,US,CA1758,33.8817,-118.1161,"Sunny Saints, Saint Bernard Dog Rescue",CA,90707
3450,Mira Loma,US,CA2328,33.9909,-117.5286,"Sierra Pacific Furbabies, Inc.",CA,91752
3451,Redlands,US,CA535,34.0619,-117.1817,Redlands Humane Society,CA,92375
3452,Mentone,US,CA139,34.0762,-117.1116,BARC,CA,92359
3453,Long Beach,US,CA2475,33.8633,-118.1807,The Little Lion Foundation,CA,90805
3454,Long Beach,US,CA2555,33.8633,-118.1807,Jellicle Cats Rescue Foundation,CA,90805
3455,Redondo Beach,US,CA1456,33.8264,-118.3822,The Dexter Foundation,CA,90277
3456,Redondo Beach,US,CA204,33.8264,-118.3822,Rover Rescue,CA,90277
3457,Redondo Beach,US,CA207,33.8264,-118.3822,PURRfect Partners,CA,90277
3458,Redondo Beach,US,CA60,33.8264,-118.3822,People And Cats Together,CA,90277
3459,Redondo Beach,US,CA1803,33.8264,-118.3822,Bullies and Buddies,CA,90277
3460,Riverside,US,CA155,33.9954,-117.4398,Room 8 Memorial Cat Foundation,CA,92509
3461,Riverside,US,CA2404,33.9954,-117.4398,Somebunny Luvs Me,CA,92509
3462,Redlands,US,CA1504,34.0409,-117.1747,"Olive Branch Parrot Rescue, Inc.",CA,92373
3463,Redlands,US,CA299,34.0409,-117.1747,All Retriever Rescue Foundation,CA,92373
3464,Redlands,US,CA446,34.0409,-117.1747,Redlands Animal Shelter,CA,92373
3465,Lakewood,US,CA1414,33.8509,-118.1467,Kitty Katchers,CA,90712
3466,Buena Park,US,CA1721,33.8763,-117.9903,Caring Friends Cat Rescue,CA,90621
3467,Fullerton,US,CA2188,33.8757,-117.959,Pug Rescue of Korea,CA,92833
3468,Fullerton,US,CA2450,33.8757,-117.959,Furry Canines Rescue,CA,92833
3469,Buena Park,US,CA904,33.8675,-117.9972,Pet Adoption Connection,CA,90622
3470,Buena Park ,US,CA2580,33.8675,-117.9972,Healing The Strays,CA,90622
3471,Long Beach,US,CA2535,33.8304,-118.1811,Live Love Animal Rescue,CA,90807
3472,Placentia,US,CA2299,33.8849,-117.8578,Bichon Rescue of Orange County,CA,92871
3473,Aspen,US,CO386,39.1911,-106.8169,Lucky Day Animal Rescue of Colorado,CO,81612
3474,Fullerton,US,CA1011,33.8684,-117.9291,Cats in Need of Human Care,CA,92832
3475,Fullerton,US,CA1529,33.8684,-117.9291,Barks of Love,CA,92832
3476,Torrington,US,WY18,42.07100000000001,-104.1848,Waggin' Tails Shelter,WY,82240
3477,Harbor City,US,CA1619,33.8002,-118.2983,"Basic Needs Foundation, Inc",CA,90710
3478,Yorba Linda,US,CA228,33.8873,-117.8023,Cats In Need,CA,92886
3479,Lomita,US,CA305,33.7941,-118.3165,St. Anthonys Canine Rescue & Corgi Matchmaker,CA,90717
3480,Yucaipa,US,CA1879,34.0385,-117.039,Hope to Home for Cats,CA,92399
3481,Norco,US,CA1830,33.9286,-117.5565,Change of Heart Pit Bull Rescue,CA,92860
3482,Buena Park,US,CA2392,33.8428,-118.0098,The Cat Adoption Service,CA,90620
3483,Anaheim,US,CA1084,33.8445,-117.9529,All Cats Go To Heaven,CA,92801
3484,Palos Verdes Peninsula,US,CA1064,33.7716,-118.3724,Pet Harbor,CA,90274
3485,Rolling Hills Estates,US,CA1722,33.7716,-118.3724,Smooch Pooch Dog Rescue,CA,90274
3486,Cheyenne,US,WY47,41.1931,-104.8185,Black Dog Animal Rescue,WY,82009
3487,Cheyenne,US,WY80,41.1931,-104.8185,Yola and Boogy Fund,WY,82009
3488,Anaheim,US,CA2491,33.8353,-117.9136,Cats in Tow Rescue Sanctuary,CA,92803
3489,Joshua Tree,US,CA984,34.1782,-116.3341,Morongo Basin Humane Society,CA,92252
3490,RIVERSIDE,US,CA1451,33.9314,-117.4087,ALL TOP GUN RESCUES,CA,92504
3491,Riverside,US,CA1527,33.9314,-117.4087,Riverside County Animal Services,CA,92504
3492,Riverside,US,CA216,33.9314,-117.4087,Mary S. Roberts Pet Adoption Center,CA,92504
3493,Anaheim,US,CA1876,33.8346,-117.9069,A Pawsitive Approach,CA,92805
3494,Long Beach,US,CA2174,33.7827,-118.1897,Summer Rescue,CA,90813
3495,Long Beach,US,CA1183,33.7941,-118.118,Long Beach Animal Care Services,CA,90815
3496,Long Beach,US,CA1666,33.7941,-118.118,Making Biscuits Cat Rescue,CA,90815
3497,Long Beach,US,CA366,33.7941,-118.118,Adoptables at spcaLA,CA,90815
3498,Anaheim Hills,US,CA1589,33.8587,-117.7579,"Pardon . . . Me, Inc.",CA,92808
3499,Anaheim,US,CA2385,33.8183,-117.9716,OC Community Cats,CA,92804
3500,Riverside,US,CA2012,33.9161,-117.453,Sunshine Haven Wildlife Rescue,CA,92503
3501,Riverside,US,CA2348,33.9161,-117.453,2 Crue Rescue,CA,92503
3502,Rancho Palos Verdes,US,CA1446,33.7444,-118.3861,Whiskers & Tails Foundation,CA,90275
3503,Rancho Palos Verdes,US,CA308,33.7444,-118.3861,H.E.L.P. (a Home for Every Living Pet),CA,90275
3504,Rancho Palos Verdes,US,CA330,33.7444,-118.3861,Family Additions,CA,90275
3505,Long Beach,US,CA270,33.783,-118.1504,Sparky and the Gang,CA,90804
3506,Los Alamitos,US,CA760,33.7949,-118.0701,Pups and Pals,CA,90720
3507,Los Alamitos,US,CA1819,33.7949,-118.0701,Saving Shibas Inc.,CA,90720
3508,Los Alamitos,US,CA2256,33.7949,-118.0701,The Cat Cove,CA,90720
3509,Los Alamitos,US,CA2578,33.7949,-118.0701,House Of Broken Cookies,CA,90720
3510,Orange,US,CA433,33.8319,-117.8466,A Cause For Paws  OC,CA,92865
3511,Orange,US,CA1066,33.8319,-117.8466,FOCHP,CA,92865
3512,Long Beach,US,CA759,33.7681,-118.1859,Long Beach Spay Neuter,CA,90802
3513,Long Beach,US,CA2260,33.7669,-118.1883,Zazzy Cats Kitty Rescue,CA,90809
3514,Corona,US,CA1065,33.8781,-117.5814,Chihuahua Haven Rescue,CA,92883
3515,Corona,US,CA1723,33.8781,-117.5814,Purrfect Fit Cat Rescue,CA,92879
3516,Corona,US,CA1927,33.8781,-117.5814,The Musical Truckin Death Row Dogs Adoption Program . . . Angels Saving Animals,CA,92881
3517,Yucca Valley,US,CA1165,34.1436,-116.3903,Yucca Valley Animal Shelter,CA,92284
3518,Yucca Valley,US,CA1724,34.1436,-116.3903,"Pet Place International, Inc.",CA,92284
3519,Yucca Valley,US,CA2418,34.1436,-116.3903,Paws Worldwide,CA,92284
3520,San Pedro,US,CA1296,33.7438,-118.3104,Border Collies in Need,CA,90732
3521,Long Beach,US,CA533,33.7712,-118.144,Long Beach Felines,CA,90814
3522,Long Beach,US,CA1866,33.7712,-118.144,Ghetto Rescue FFoundation,CA,90814
3523,Calimesa,US,CA2444,33.9862,-117.0402,"Guardian Angel Pet Rescue, Inc",CA,92320
3524,Yucca Valley,US,CA2462,34.1192,-116.445,Luna Siberian Rescue,CA,92286
3525,San Pedro,US,CA839,33.7358,-118.2914,South Bay Cats,CA,90734
3526,Cheyenne,US,WY15,41.1117,-104.8328,Cheyenne Animal Shelter,WY,82007
3527,Long Beach,US,CA698,33.7617,-118.1329,Canine & Kitty Co-op,CA,90803
3528,San Pedro,US,CA635,33.7332,-118.2916,Southern California Keeshond Rescue Inc.[SCKR],CA,90731
3529,San Pedro,US,CA768,33.7332,-118.2916,City of Los Angeles Harbor Animal Shelter,CA,90731
3530,San Pedro,US,CA2002,33.7332,-118.2916,Kitty Devore Rescue,CA,90731
3531,Orange,US,CA1361,33.813,-117.8227,MeoowzResQ,CA,92867
3532,Orange,US,CA1495,33.813,-117.8227,Yorkies & Friends Rescue,CA,92867
3533,Orange,US,CA1938,33.813,-117.8227,Bichon Rescue Brigade,CA,92867
3534,Seal Beach,US,CA1763,33.7606,-118.0824,CatPAWS,CA,90740
3535,Seal Beach,US,CA41,33.7606,-118.0824,Seal Beach Animal Care Center,CA,90740
3536,Seal Beach,US,CA2040,33.7606,-118.0824,The Pet Food Bank,CA,90740
3537,Hawk Springs,US,WY09,41.7855,-104.2646,Pet Pals Inc. of Goshen County,WY,82217
3538,Orange,US,CA257,33.7883,-117.8728,OC Animal Care,CA,92868
3539,Riverside,US,CA1587,33.8943,-117.3208,Cloud 10 Cat Rescue,CA,92508
3540,Riverside,US,CA543,33.8943,-117.3208,Southland Collie Rescue,CA,92508
3541,Norco,US,CA787,33.7878,-117.8522,Starlight Stepping Stones,CA,92863
3542,Westminster,US,CA1398,33.7592,-118.0058,Angel Cat Pet Adoptions,CA,92684
3543,Orange,US,CA2114,33.7858,-117.845,Project I Belong,CA,92866
3544,Cherry Valley,US,CA2449,33.9623,-116.9744,BFF Pet Rescue,CA,92223
3545,Moreno Valley,US,CA567,33.9079,-117.2236,Moreno Valley Animal Services,CA,92553
3546,Moreno Valley,US,CA1790,33.9079,-117.2236,Hard Luck Cats,CA,92553
3547,Westminster,US,CA1902,33.7499,-117.989,WAGS ~ Westminster Adoption Group and Services,CA,92683
3548,Santa Ana,US,CA882,33.765,-117.883,Southern California Bulldog Rescue,CA,92706
3549,Cowan Heights,US,CA400,33.7623,-117.8014,Little Dog Rescue,CA,92705
3550,Santa Ana,US,CA2029,33.7623,-117.8014,Outlaw Dogs,CA,92705
3551,Santa Ana,US,CA2377,33.7623,-117.8014,Bark-9,CA,92705
3552,Santa Ana,US,CA2540,33.7623,-117.8014,Shamrock Rescue Foundation,CA,92705
3553,Twentynine Palms,US,CA547,34.1454,-116.0236,Palms n Paws Animal Shelter,CA,92277
3554,Santa Ana,US,CA1048,33.7391,-117.816,Pooch Match,CA,92780
3555,Gunnison,US,CO201,38.7639,-107.0472,Gunnison Valley Animal Welfare League,CO,81230
3556,Fountain Valley,US,CA1579,33.7099,-117.9512,OC Small Paws,CA,92708
3557,Fountain Valley,US,CA1463,33.7092,-117.9528,The Lily Sanctuary,CA,92728
